run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation
pgas_jG8f_params,jGCaMP8f_ANM478410_cell04,raw,pgas,pgas,100.0,1,1183.0429199999999,1199.4415799999988,0.984966688811869
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,10.0,0,350.0839810000034,366.4825609999971,0.8777777969838113
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,10.0,1,530.6312199999957,547.0297199999986,0.9283922490140807
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,10.0,2,659.6116409999959,676.0099610000034,0.9481551796337787
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,20.0,0,350.0839810000034,366.4825609999971,0.91356452056285
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,20.0,1,530.6312199999957,547.0297199999986,0.9635945819147628
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,20.0,2,659.6116409999959,676.0099610000034,0.9737054015443809
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,30.0,0,350.0839810000034,366.4825609999971,0.9282632976757627
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,30.0,1,530.6312199999957,547.0297199999986,0.9716587124817115
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,30.0,2,659.6116409999959,676.0099610000034,0.979248472205294
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,40.0,0,350.0839810000034,366.4825609999971,0.9316072580763046
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,40.0,1,530.6312199999957,547.0297199999986,0.9742575465972351
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,40.0,2,659.6116409999959,676.0099610000034,0.9811819775353524
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,50.0,0,350.0839810000034,366.4825609999971,0.9298521183013835
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,50.0,1,530.6312199999957,547.0297199999986,0.9746655350994844
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,50.0,2,659.6116409999959,676.0099610000034,0.9821114304276127
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,75.0,0,350.0839810000034,366.4825609999971,0.9217570951262833
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,75.0,1,530.6312199999957,547.0297199999986,0.9738136949974013
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,75.0,2,659.6116409999959,676.0099610000034,0.9834147020329744
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,100.0,0,350.0839810000034,366.4825609999971,0.915472736269824
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,100.0,1,530.6312199999957,547.0297199999986,0.9733948314783627
pgas_jG8f_params,jGCaMP8f_ANM478410_cell05,raw,pgas,pgas,100.0,2,659.6116409999959,676.0099610000034,0.9842551182255982
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,10.0,0,543.769561000001,560.1681610000014,0.8543158569226389
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,10.0,1,1028.3154800000048,1044.7139199999947,0.7310207362477689
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,20.0,0,543.769561000001,560.1681610000014,0.9125544294309169
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,20.0,1,1028.3154800000048,1044.7139199999947,0.8189738705027222
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,30.0,0,543.769561000001,560.1681610000014,0.9191567097160457
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,30.0,1,1028.3154800000048,1044.7139199999947,0.8513206038860486
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,40.0,0,543.769561000001,560.1681610000014,0.9179194755883094
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,40.0,1,1028.3154800000048,1044.7139199999947,0.8706735545431576
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,50.0,0,543.769561000001,560.1681610000014,0.9158309682987414
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,50.0,1,1028.3154800000048,1044.7139199999947,0.8838033918088917
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,75.0,0,543.769561000001,560.1681610000014,0.915501100058148
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,75.0,1,1028.3154800000048,1044.7139199999947,0.8990748570892382
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,100.0,0,543.769561000001,560.1681610000014,0.9207512611696571
pgas_jG8f_params,jGCaMP8f_ANM478410_cell06,raw,pgas,pgas,100.0,1,1028.3154800000048,1044.7139199999947,0.9016632223788185
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,10.0,0,238.38013900000078,255.02975899999728,0.8808327643757449
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,10.0,1,558.8956590000016,575.2932389999987,0.9320892887590003
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,10.0,2,626.9130589999986,643.3100189999968,0.8101393427628365
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,10.0,3,973.2434989999965,989.6411989999979,0.9100816428231143
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,10.0,4,1278.7858600000036,1295.1833800000022,0.9231916031590534
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,10.0,5,1891.320599999999,1907.7171000000017,0.9128167566610291
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,10.0,6,2159.2317390000026,2175.6292390000017,0.9174400772971124
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,10.0,7,2426.727200000001,2443.1247799999983,0.9133271172475663
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,20.0,0,238.38013900000078,255.02975899999728,0.9142691738531861
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,20.0,1,558.8956590000016,575.2932389999987,0.9709098540501812
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,20.0,2,626.9130589999986,643.3100189999968,0.895173228927564
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,20.0,3,973.2434989999965,989.6411989999979,0.949840349471772
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,20.0,4,1278.7858600000036,1295.1833800000022,0.95417768129357
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,20.0,5,1891.320599999999,1907.7171000000017,0.9490987218350785
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,20.0,6,2159.2317390000026,2175.6292390000017,0.9458346058496216
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,20.0,7,2426.727200000001,2443.1247799999983,0.9546381377722865
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,30.0,0,238.38013900000078,255.02975899999728,0.921699824132971
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,30.0,1,558.8956590000016,575.2932389999987,0.9781947339642224
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,30.0,2,626.9130589999986,643.3100189999968,0.9151924934593416
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,30.0,3,973.2434989999965,989.6411989999979,0.9586971127163194
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,30.0,4,1278.7858600000036,1295.1833800000022,0.9605925279966037
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,30.0,5,1891.320599999999,1907.7171000000017,0.9587937414002864
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,30.0,6,2159.2317390000026,2175.6292390000017,0.9552548998464471
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,30.0,7,2426.727200000001,2443.1247799999983,0.9640968261453909
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,40.0,0,238.38013900000078,255.02975899999728,0.9252379888404035
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,40.0,1,558.8956590000016,575.2932389999987,0.9811345378203791
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,40.0,2,626.9130589999986,643.3100189999968,0.9241835006041719
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,40.0,3,973.2434989999965,989.6411989999979,0.9616043022318765
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,40.0,4,1278.7858600000036,1295.1833800000022,0.961229552439857
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,40.0,5,1891.320599999999,1907.7171000000017,0.9628663074203064
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,40.0,6,2159.2317390000026,2175.6292390000017,0.9593959311392686
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,40.0,7,2426.727200000001,2443.1247799999983,0.9681328373467202
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,50.0,0,238.38013900000078,255.02975899999728,0.9280753889698505
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,50.0,1,558.8956590000016,575.2932389999987,0.9828623209418041
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,50.0,2,626.9130589999986,643.3100189999968,0.9298357672813209
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,50.0,3,973.2434989999965,989.6411989999979,0.9627908847794378
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,50.0,4,1278.7858600000036,1295.1833800000022,0.9604268045476212
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,50.0,5,1891.320599999999,1907.7171000000017,0.9652200901226058
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,50.0,6,2159.2317390000026,2175.6292390000017,0.9619440250596228
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,50.0,7,2426.727200000001,2443.1247799999983,0.9705502088918444
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,0,238.38013900000078,255.02975899999728,0.9334169414449834
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,1,558.8956590000016,575.2932389999987,0.9853907157825088
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,2,626.9130589999986,643.3100189999968,0.9398163263813261
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,3,973.2434989999965,989.6411989999979,0.9644073885895809
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,4,1278.7858600000036,1295.1833800000022,0.9594678258406565
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,5,1891.320599999999,1907.7171000000017,0.9684278757963088
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,6,2159.2317390000026,2175.6292390000017,0.9664528213494759
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,75.0,7,2426.727200000001,2443.1247799999983,0.9758104321481531
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,0,238.38013900000078,255.02975899999728,0.9369806470682739
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,1,558.8956590000016,575.2932389999987,0.9869010152337404
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,2,626.9130589999986,643.3100189999968,0.9466834157614
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,3,973.2434989999965,989.6411989999979,0.9656539363221108
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,4,1278.7858600000036,1295.1833800000022,0.9609579455182561
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,5,1891.320599999999,1907.7171000000017,0.9702756724726708
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,6,2159.2317390000026,2175.6292390000017,0.9693965605847167
pgas_jG8f_params,jGCaMP8f_ANM478411_cell01,raw,pgas,pgas,100.0,7,2426.727200000001,2443.1247799999983,0.9799303849240147
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,0,236.0513789999968,252.4491990000024,0.9521981356636499
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,1,579.6195789999983,596.0176389999979,0.8960469733920686
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,2,785.0239389999988,801.4220590000041,0.9346366536873532
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,3,1095.0320589999974,1111.429959000001,0.8634465262853558
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,10.0,4,1328.3417790000021,1344.7398190000022,0.8765737185028744
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,0,236.0513789999968,252.4491990000024,0.9790319776670897
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,1,579.6195789999983,596.0176389999979,0.9296148735278327
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,2,785.0239389999988,801.4220590000041,0.9579892157817375
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,3,1095.0320589999974,1111.429959000001,0.9138491409170189
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,20.0,4,1328.3417790000021,1344.7398190000022,0.9192200155668803
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,0,236.0513789999968,252.4491990000024,0.9846758528329247
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,1,579.6195789999983,596.0176389999979,0.94074277336132
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,2,785.0239389999988,801.4220590000041,0.963767998001109
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,3,1095.0320589999974,1111.429959000001,0.9234969467103445
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,30.0,4,1328.3417790000021,1344.7398190000022,0.9242101841962269
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,0,236.0513789999968,252.4491990000024,0.9867298153464213
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,1,579.6195789999983,596.0176389999979,0.9486164930090951
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,2,785.0239389999988,801.4220590000041,0.9674539776293447
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,3,1095.0320589999974,1111.429959000001,0.926567155243891
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,40.0,4,1328.3417790000021,1344.7398190000022,0.9229303231143033
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,0,236.0513789999968,252.4491990000024,0.9877668312856611
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,1,579.6195789999983,596.0176389999979,0.9543145847692899
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,2,785.0239389999988,801.4220590000041,0.9701377789213782
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,3,1095.0320589999974,1111.429959000001,0.9279512141093281
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,50.0,4,1328.3417790000021,1344.7398190000022,0.9212626947435281
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,0,236.0513789999968,252.4491990000024,0.9886491025171839
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,1,579.6195789999983,596.0176389999979,0.9626720825265502
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,2,785.0239389999988,801.4220590000041,0.973873418687692
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,3,1095.0320589999974,1111.429959000001,0.9294759749389374
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,75.0,4,1328.3417790000021,1344.7398190000022,0.9191401361955784
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,0,236.0513789999968,252.4491990000024,0.9888715807159315
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,1,579.6195789999983,596.0176389999979,0.9679487989199588
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,2,785.0239389999988,801.4220590000041,0.9764285327103157
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,3,1095.0320589999974,1111.429959000001,0.9303521501248615
pgas_jG8f_params,jGCaMP8f_ANM478411_cell02,raw,pgas,pgas,100.0,4,1328.3417790000021,1344.7398190000022,0.9181100902910427
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,0,124.45956000000297,140.85756000000396,0.7155798394729717
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,1,286.8007209999996,303.1987010000012,0.9060139101853666
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,2,520.9890210000012,537.3871010000003,0.7182563516362638
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,3,665.808219999999,682.2062399999995,0.9068018487657398
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,10.0,4,1160.0801799999972,1176.477939999997,0.8548844238480878
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,0,124.45956000000297,140.85756000000396,0.7904125630371557
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,1,286.8007209999996,303.1987010000012,0.9289636294590718
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,2,520.9890210000012,537.3871010000003,0.7719770845220542
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,3,665.808219999999,682.2062399999995,0.9479257225330195
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,20.0,4,1160.0801799999972,1176.477939999997,0.9003793320894362
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,0,124.45956000000297,140.85756000000396,0.8138447353603686
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,1,286.8007209999996,303.1987010000012,0.9343174447464011
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,2,520.9890210000012,537.3871010000003,0.7879480724600276
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,3,665.808219999999,682.2062399999995,0.9577747762383836
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,30.0,4,1160.0801799999972,1176.477939999997,0.914737425404968
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,0,124.45956000000297,140.85756000000396,0.823877442122157
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,1,286.8007209999996,303.1987010000012,0.9355597993501452
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,2,520.9890210000012,537.3871010000003,0.7906677761233596
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,3,665.808219999999,682.2062399999995,0.9623947473129938
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,40.0,4,1160.0801799999972,1176.477939999997,0.9250153280905594
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,50.0,0,124.45956000000297,140.85756000000396,0.8277545935355589
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,50.0,1,286.8007209999996,303.1987010000012,0.9357655644914941
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,50.0,2,520.9890210000012,537.3871010000003,0.7868340928091664
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,50.0,3,665.808219999999,682.2062399999995,0.9654029305520339
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,50.0,4,1160.0801799999972,1176.477939999997,0.9320639128084794
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,75.0,0,124.45956000000297,140.85756000000396,0.8297858149621499
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,75.0,1,286.8007209999996,303.1987010000012,0.936472660237165
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,75.0,2,520.9890210000012,537.3871010000003,0.7716352592082513
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,75.0,3,665.808219999999,682.2062399999995,0.9707456633374264
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,75.0,4,1160.0801799999972,1176.477939999997,0.9398437531772578
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,100.0,0,124.45956000000297,140.85756000000396,0.8339064960811585
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,100.0,1,286.8007209999996,303.1987010000012,0.9366333380384354
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,100.0,2,520.9890210000012,537.3871010000003,0.760644303911049
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,100.0,3,665.808219999999,682.2062399999995,0.9738035385653911
pgas_jG8f_params,jGCaMP8f_ANM478411_cell03,raw,pgas,pgas,100.0,4,1160.0801799999972,1176.477939999997,0.9424677763106051
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,10.0,0,241.35517999999865,257.75362000000314,0.8958926874160181
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,10.0,1,426.4348009999958,442.8330609999976,0.956117155673338
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,10.0,2,1019.8071400000044,1036.2049200000038,0.918216159249575
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,10.0,3,1280.1520400000009,1296.5504999999976,0.8524981131078381
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,20.0,0,241.35517999999865,257.75362000000314,0.9549713606778928
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,20.0,1,426.4348009999958,442.8330609999976,0.986304659595497
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,20.0,2,1019.8071400000044,1036.2049200000038,0.953248086473015
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,20.0,3,1280.1520400000009,1296.5504999999976,0.9244548945299842
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,30.0,0,241.35517999999865,257.75362000000314,0.967662264452265
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,30.0,1,426.4348009999958,442.8330609999976,0.9915115258383217
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,30.0,2,1019.8071400000044,1036.2049200000038,0.9661331133041965
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,30.0,3,1280.1520400000009,1296.5504999999976,0.9446386932103275
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,40.0,0,241.35517999999865,257.75362000000314,0.9724826497568009
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,40.0,1,426.4348009999958,442.8330609999976,0.9934587046351537
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,40.0,2,1019.8071400000044,1036.2049200000038,0.971569077259376
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,40.0,3,1280.1520400000009,1296.5504999999976,0.9526557237495664
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,50.0,0,241.35517999999865,257.75362000000314,0.9751391501993196
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,50.0,1,426.4348009999958,442.8330609999976,0.9945757249318802
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,50.0,2,1019.8071400000044,1036.2049200000038,0.9738881176030592
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,50.0,3,1280.1520400000009,1296.5504999999976,0.9549295311763546
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,75.0,0,241.35517999999865,257.75362000000314,0.9800057436902365
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,75.0,1,426.4348009999958,442.8330609999976,0.9959473906411245
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,75.0,2,1019.8071400000044,1036.2049200000038,0.975068839247514
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,75.0,3,1280.1520400000009,1296.5504999999976,0.954484354860535
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,100.0,0,241.35517999999865,257.75362000000314,0.98364197217291
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,100.0,1,426.4348009999958,442.8330609999976,0.9965211076021184
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,100.0,2,1019.8071400000044,1036.2049200000038,0.9744021025573513
pgas_jG8f_params,jGCaMP8f_ANM478411_cell04,raw,pgas,pgas,100.0,3,1280.1520400000009,1296.5504999999976,0.9547247513187339
pgas_jG8f_params,jGCaMP8f_ANM478411_cell05,raw,pgas,pgas,10.0,0,134.22589999999764,150.62511999999694,0.8242349915960586
pgas_jG8f_params,jGCaMP8f_ANM478411_cell05,raw,pgas,pgas,20.0,0,134.22589999999764,150.62511999999694,0.8447832894304708
