run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,50.0,4,1080.6849610000063,1097.081361000004,0.9707252616458057
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,50.0,4,1080.6849610000063,1097.081361000004,0.9462250170680341
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,75.0,0,292.946861000004,309.3430809999991,0.9637314089580233
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,75.0,0,292.946861000004,309.3430809999991,0.8920669501198039
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,75.0,1,435.3267599999963,451.72298000000586,0.9344483342442466
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,75.0,1,435.3267599999963,451.72298000000586,0.9820106006642191
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,75.0,2,712.319141,728.715440999993,0.9872259020990358
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,75.0,2,712.319141,728.715440999993,0.9550730445397356
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,75.0,3,910.8763400000025,927.2727400000003,0.9346122836642601
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,75.0,3,910.8763400000025,927.2727400000003,0.9370844093347913
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,75.0,4,1080.6849610000063,1097.081361000004,0.9743848646803565
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,75.0,4,1080.6849610000063,1097.081361000004,0.9606888273888655
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,100.0,0,292.946861000004,309.3430809999991,0.9654311022924372
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,100.0,0,292.946861000004,309.3430809999991,0.8902706389830318
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,100.0,1,435.3267599999963,451.72298000000586,0.9446637819942588
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,100.0,1,435.3267599999963,451.72298000000586,0.9875343977422519
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,100.0,2,712.319141,728.715440999993,0.9883610706443805
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,100.0,2,712.319141,728.715440999993,0.9658417051068915
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,100.0,3,910.8763400000025,927.2727400000003,0.9354064052605763
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,100.0,3,910.8763400000025,927.2727400000003,0.9411520489183551
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,100.0,4,1080.6849610000063,1097.081361000004,0.9778102987778026
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,100.0,4,1080.6849610000063,1097.081361000004,0.967794502697053
base,jGCaMP8f_ANM471993_cell02,10Hz,pgas,pgas,10.0,0,85.09724000000278,101.49371999999859,0.6526944920453176
base,jGCaMP8f_ANM471993_cell02,10Hz,ens2,ens2,10.0,0,85.09724000000278,101.49371999999859,0.3337731204605223
base,jGCaMP8f_ANM471993_cell02,10Hz,pgas,pgas,10.0,1,371.7942400000029,388.1907199999987,0.5995829522173262
base,jGCaMP8f_ANM471993_cell02,10Hz,ens2,ens2,10.0,1,371.7942400000029,388.1907199999987,0.3623160358066214
base,jGCaMP8f_ANM471993_cell02,10Hz,pgas,pgas,10.0,2,616.4316799999942,632.8283200000005,0.525398577201123
base,jGCaMP8f_ANM471993_cell02,10Hz,ens2,ens2,10.0,2,616.4316799999942,632.8283200000005,0.47545797952479846
base,jGCaMP8f_ANM471993_cell02,10Hz,pgas,pgas,10.0,3,709.1003400000045,725.4967599999945,0.6679053154964039
